"","ensembl_gene_id","chromosome_name","start_position","end_position","length"
"2261","WBGene00003538","V",11401195,11402690,1495
"2262","WBGene00003539","V",11470868,11472349,1481
"2263","WBGene00003540","V",11472561,11473973,1412
"2264","WBGene00003541","V",11474699,11477951,3252
"2265","WBGene00003542","II",7491399,7493699,2300
"2266","WBGene00003543","V",13769669,13771279,1610
"2267","WBGene00003544","II",8826069,8828215,2146
"2268","WBGene00003545","II",1175976,1179323,3347
"2269","WBGene00003546","III",6181078,6183218,2140
"2270","WBGene00003547","II",5138648,5142036,3388
"2271","WBGene00003548","I",943664,947710,4046
"2272","WBGene00003549","V",10918861,10921847,2986
"2273","WBGene00003550","V",894930,899187,4257
"2274","WBGene00003551","X",6451800,6455179,3379
"2275","WBGene00003552","I",7527224,7531715,4491
"2276","WBGene00003553","X",9944844,9949060,4216
"2277","WBGene00003554","X",558141,563657,5516
"2278","WBGene00003555","X",16456927,16471325,14398
"2279","WBGene00003556","V",15837524,15839522,1998
"2280","WBGene00003558","III",4965571,4979729,14158
"2281","WBGene00003559","III",7719791,7738105,18314
"2282","WBGene00003561","X",4472244,4488851,16607
"2283","WBGene00003562","III",8258345,8265805,7460
"2284","WBGene00003563","X",960569,963202,2633
"2285","WBGene00003564","I",10033461,10034816,1355
"2286","WBGene00003565","X",1054081,1056843,2762
"2287","WBGene00003566","V",20105632,20120675,15043
"2288","WBGene00003567","V",5303689,5311246,7557
"2289","WBGene00003568","IV",10716648,10721755,5107
"2290","WBGene00003569","I",9808904,9813075,4171
"2291","WBGene00003570","V",10486473,10490048,3575
"2292","WBGene00003571","III",9710312,9713928,3616
"2293","WBGene00003572","III",9715883,9720291,4408
"2294","WBGene00003573","V",4983748,4987197,3449
"2295","WBGene00003574","V",4991505,4995214,3709
"2296","WBGene00003575","V",7930475,7933098,2623
"2297","WBGene00003576","IV",10086137,10088437,2300
"2298","WBGene00003577","III",4462833,4467377,4544
"2299","WBGene00003578","I",12679207,12681816,2609
"2300","WBGene00003579","V",2662964,2665003,2039
"2301","WBGene00003580","II",4953589,4954503,914
"2302","WBGene00003581","I",13792645,13794152,1507
"2303","WBGene00003582","IV",13513369,13521870,8501
"2304","WBGene00003583","II",5388829,5390104,1275
"2305","WBGene00003584","I",4239088,4242727,3639
"2306","WBGene00003585","I",13503045,13507064,4019
"2307","WBGene00003586","IV",11009981,11012020,2039
"2308","WBGene00003587","I",10373368,10373862,494
"2309","WBGene00003588","III",5225621,5226801,1180
"2310","WBGene00003589","III",10325613,10330422,4809
"2311","WBGene00003590","III",4442081,4444237,2156
"2312","WBGene00003591","V",4851472,4857260,5788
"2313","WBGene00003592","II",7538187,7543000,4813
"2314","WBGene00003593","III",6159842,6164588,4746
"2315","WBGene00003594","III",11923886,11929376,5490
"2316","WBGene00003595","IV",2626132,2628271,2139
"2317","WBGene00003596","I",8394728,8398626,3898
"2318","WBGene00003597","III",9147395,9153909,6514
"2319","WBGene00003598","III",4894647,4899085,4438
"2320","WBGene00003599","II",595207,602120,6913
"2321","WBGene00003600","X",17518445,17528197,9752
"2322","WBGene00003601","I",5818477,5821134,2657
"2323","WBGene00003602","X",14558504,14561425,2921
"2324","WBGene00003603","IV",9879329,9882152,2823
"2325","WBGene00003604","IV",15400284,15407160,6876
"2326","WBGene00003605","III",3573585,3578771,5186
"2327","WBGene00003606","IV",11266290,11271352,5062
"2328","WBGene00003607","IV",7710975,7714198,3223
"2329","WBGene00003608","III",7095553,7097079,1526
"2330","WBGene00003609","III",7112300,7115438,3138
"2331","WBGene00003610","IV",9070010,9073622,3612
"2332","WBGene00003611","V",10082141,10084043,1902
"2333","WBGene00003612","V",2192477,2196823,4346
"2334","WBGene00003613","X",8473723,8476176,2453
"2335","WBGene00003614","V",320204,323647,3443
"2336","WBGene00003615","II",4438867,4440867,2000
"2337","WBGene00003616","X",12663760,12667854,4094
"2338","WBGene00003617","V",2227203,2228981,1778
"2339","WBGene00003618","II",9598197,9605526,7329
"2340","WBGene00003619","III",4230436,4233219,2783
"2341","WBGene00003620","II",7339229,7349124,9895
"2342","WBGene00003621","II",6446079,6449819,3740
"2343","WBGene00003622","I",7214745,7221781,7036
"2344","WBGene00003623","X",13008493,13013962,5469
"2345","WBGene00003624","X",16354976,16359654,4678
"2346","WBGene00003625","IV",8022656,8029513,6857
"2347","WBGene00003626","X",13251964,13256282,4318
"2348","WBGene00003627","IV",9664365,9675672,11307
"2349","WBGene00003628","X",4532430,4537545,5115
"2350","WBGene00003629","IV",9710202,9712419,2217
"2351","WBGene00003630","X",2594003,2606732,12729
"2352","WBGene00003632","V",6998819,7000651,1832
"2353","WBGene00003633","IV",11899683,11902910,3227
"2354","WBGene00003634","V",8961915,8964099,2184
"2355","WBGene00003635","X",4656433,4660318,3885
"2356","WBGene00003636","IV",5747376,5757862,10486
"2357","WBGene00003637","V",5505253,5509956,4703
"2358","WBGene00003638","X",15708195,15716444,8249
"2359","WBGene00003639","I",9869632,9874676,5044
"2360","WBGene00003640","V",15997761,16000653,2892
"2361","WBGene00003641","V",15674026,15675620,1594
"2362","WBGene00003642","V",15677582,15680074,2492
"2363","WBGene00003643","V",15700606,15702363,1757
"2364","WBGene00003644","V",16503947,16505917,1970
"2365","WBGene00003645","V",478162,480710,2548
"2366","WBGene00003646","V",2219004,2221305,2301
"2367","WBGene00003647","V",4131925,4134981,3056
"2368","WBGene00003648","V",532290,534064,1774
"2369","WBGene00003649","V",2276018,2278246,2228
"2370","WBGene00003650","V",15770302,15773239,2937
"2371","WBGene00003651","II",14816136,14840005,23869
"2372","WBGene00003652","I",9839598,9844809,5211
"2373","WBGene00003653","V",16002588,16004728,2140
"2374","WBGene00003654","I",3094513,3109596,15083
"2375","WBGene00003655","V",18839310,18845401,6091
"2376","WBGene00003656","IV",8226337,8236602,10265
"2377","WBGene00003657","IV",11169834,11174783,4949
"2378","WBGene00003658","V",11573440,11575709,2269
"2379","WBGene00003659","I",9879183,9881504,2321
"2380","WBGene00003660","V",18616599,18620043,3444
"2381","WBGene00003661","X",13747315,13751777,4462
"2382","WBGene00003662","II",3849053,3850725,1672
"2383","WBGene00003663","I",11433671,11436018,2347
"2384","WBGene00003664","I",11429029,11432145,3116
"2385","WBGene00003665","II",3866798,3868243,1445
"2386","WBGene00003667","I",12384277,12385731,1454
"2387","WBGene00003668","IV",4274341,4277875,3534
"2388","WBGene00003669","V",19207684,19211895,4211
"2389","WBGene00003670","III",12170,14869,2699
"2390","WBGene00003671","I",12328100,12329508,1408
"2391","WBGene00003672","I",12245456,12246751,1295
"2392","WBGene00003673","V",632155,633893,1738
"2393","WBGene00003674","V",15876732,15879619,2887
"2394","WBGene00003675","I",13055664,13062122,6458
"2395","WBGene00003676","V",2061111,2066844,5733
"2396","WBGene00003677","IV",1624064,1626666,2602
"2397","WBGene00003678","II",2976639,2987023,10384
"2398","WBGene00003679","I",12439936,12441253,1317
"2399","WBGene00003680","V",610445,612513,2068
"2400","WBGene00003681","X",15309374,15314899,5525
"2401","WBGene00003682","IV",1620094,1623739,3645
"2402","WBGene00003683","V",3536196,3538407,2211
"2403","WBGene00003684","V",7684363,7686335,1972
"2404","WBGene00003685","V",19076654,19082641,5987
"2405","WBGene00003686","V",2233482,2235138,1656
"2406","WBGene00003687","IV",9757648,9764494,6846
"2407","WBGene00003688","V",454009,456772,2763
"2408","WBGene00003689","V",474791,477150,2359
"2409","WBGene00003690","IV",9728676,9731314,2638
"2410","WBGene00003691","V",11570400,11572370,1970
"2411","WBGene00003692","V",15874093,15876408,2315
"2412","WBGene00003693","V",2225430,2227042,1612
"2413","WBGene00003694","IV",4784233,4788692,4459
"2414","WBGene00003695","IV",7049954,7053450,3496
"2415","WBGene00003696","V",489647,491430,1783
"2416","WBGene00003697","V",6995215,6997123,1908
"2417","WBGene00003698","V",15922939,15924471,1532
"2418","WBGene00003699","II",4433332,4435169,1837
"2419","WBGene00003700","V",1622636,1624433,1797
"2420","WBGene00003701","V",16123055,16124781,1726
"2421","WBGene00003702","V",16722061,16723844,1783
"2422","WBGene00003703","I",11473218,11475677,2459
"2423","WBGene00003704","V",4187185,4190008,2823
"2424","WBGene00003705","V",2288487,2294798,6311
"2425","WBGene00003706","V",16912234,16915350,3116
"2426","WBGene00003707","V",1619194,1621536,2342
"2427","WBGene00003708","V",4407819,4410280,2461
"2428","WBGene00003709","II",2794974,2800600,5626
"2429","WBGene00003710","X",6636561,6640620,4059
"2430","WBGene00003711","III",2449382,2454949,5567
"2431","WBGene00003712","IV",1613897,1616766,2869
"2432","WBGene00003713","V",451451,453746,2295
"2433","WBGene00003714","V",3880798,3886204,5406
"2434","WBGene00003715","V",4322121,4325515,3394
"2435","WBGene00003716","V",2229081,2230984,1903
"2436","WBGene00003717","V",16261647,16263953,2306
"2437","WBGene00003718","V",2221948,2225296,3348
"2438","WBGene00003719","V",13329193,13331019,1826
"2439","WBGene00003720","V",480811,483355,2544
"2440","WBGene00003721","V",494499,497287,2788
"2441","WBGene00003722","V",534446,536226,1780
"2442","WBGene00003723","V",2210516,2212114,1598
"2443","WBGene00003724","V",2231124,2233381,2257
"2444","WBGene00003725","V",7091714,7093770,2056
"2445","WBGene00003726","V",12107142,12109201,2059
"2446","WBGene00003727","X",6661791,6669011,7220
"2447","WBGene00003728","IV",9725251,9728576,3325
"2448","WBGene00003729","X",16017263,16021776,4513
"2449","WBGene00003730","II",7690711,7693957,3246
"2450","WBGene00003731","V",7540890,7544838,3948
"2451","WBGene00003732","X",6914254,6921126,6872
"2452","WBGene00003733","X",10576960,10581054,4094
"2453","WBGene00003734","II",1670833,1674337,3504
"2454","WBGene00003735","I",12825664,12834143,8479
"2455","WBGene00003736","IV",11930872,11935718,4846
"2456","WBGene00003738","V",12910113,12917198,7085
"2457","WBGene00003739","X",3727553,3728446,893
"2458","WBGene00003740","X",2343947,2344766,819
"2459","WBGene00003741","X",13177856,13178447,591
"2460","WBGene00003742","I",10517324,10518055,731
"2461","WBGene00003743","II",8238455,8243747,5292
"2462","WBGene00003744","X",17662458,17665357,2899
"2463","WBGene00003745","X",8593187,8593974,787
"2464","WBGene00003746","I",7800458,7801822,1364
"2465","WBGene00003747","V",4219643,4222197,2554
"2466","WBGene00003748","III",3933577,3935908,2331
"2467","WBGene00003749","II",9689664,9691939,2275
"2468","WBGene00003750","I",1843384,1843899,515
"2469","WBGene00003751","V",4236418,4238056,1638
"2470","WBGene00003752","X",8917421,8919423,2002
"2471","WBGene00003753","I",12988223,12995475,7252
"2472","WBGene00003754","IV",6255071,6259858,4787
"2473","WBGene00003755","IV",13505270,13505762,492
"2474","WBGene00003756","II",11027962,11030404,2442
"2475","WBGene00003757","X",10958761,10959178,417
"2476","WBGene00003758","IV",7642052,7643096,1044
"2477","WBGene00003759","III",11388606,11393261,4655
"2478","WBGene00003760","X",2341359,2342089,730
"2479","WBGene00003761","X",2342458,2342967,509
"2480","WBGene00003762","V",11616283,11616829,546
"2481","WBGene00003763","V",19607511,19608346,835
"2482","WBGene00003764","V",19613461,19614533,1072
"2483","WBGene00003765","V",3989377,3989770,393
"2484","WBGene00003766","V",3987900,3988312,412
"2485","WBGene00003767","V",3984413,3984847,434
"2486","WBGene00003768","V",3981980,3982741,761
"2487","WBGene00003769","V",3980055,3980622,567
"2488","WBGene00003770","III",486123,486547,424
"2489","WBGene00003771","V",11147336,11147737,401
"2490","WBGene00003772","IV",12170824,12178335,7511
"2491","WBGene00003773","II",10000335,10001198,863
"2492","WBGene00003774","II",5440243,5446705,6462
"2493","WBGene00003775","V",15006412,15011660,5248
"2494","WBGene00003776","X",2909536,2918038,8502
"2495","WBGene00003777","I",7926623,7934577,7954
"2496","WBGene00003778","X",6122315,6127541,5226
"2497","WBGene00003779","III",12077747,12084316,6569
"2498","WBGene00003783","II",10951879,10953165,1286
"2499","WBGene00003784","II",7065618,7067051,1433
"2500","WBGene00003785","II",9746316,9750454,4138
"2501","WBGene00003786","V",7075877,7081569,5692
"2502","WBGene00003787","IV",9858488,9862118,3630
"2503","WBGene00003788","I",8291289,8293640,2351
"2504","WBGene00003789","II",11865523,11874702,9179
"2505","WBGene00003790","I",14701122,14706522,5400
"2506","WBGene00003791","II",11596767,11599809,3042
"2507","WBGene00003792","I",5176466,5182801,6335
"2508","WBGene00003793","I",5691838,5697506,5668
"2509","WBGene00003794","IV",1567921,1595824,27903
"2510","WBGene00003795","III",3400644,3404479,3835
"2511","WBGene00003796","III",6013536,6019562,6026
"2512","WBGene00003797","I",3817996,3821505,3509
"2513","WBGene00003798","I",6447304,6453933,6629
"2514","WBGene00003799","I",2097346,2123443,26097
"2515","WBGene00003800","I",9660174,9664915,4741
"2516","WBGene00003801","III",7929013,7932993,3980
"2517","WBGene00003802","III",11915891,11917876,1985
"2518","WBGene00003803","I",10026188,10030058,3870
"2519","WBGene00003804","III",13296853,13299122,2269
"2520","WBGene00003805","II",10796646,10798479,1833
"2521","WBGene00003806","IV",1490653,1496022,5369
"2522","WBGene00003807","X",4767178,4769985,2807
"2523","WBGene00003808","IV",9568828,9580071,11243
"2524","WBGene00003812","V",13828208,13831040,2832
"2525","WBGene00003813","II",8028953,8032742,3789
"2526","WBGene00003815","I",7088030,7090062,2032
"2527","WBGene00003816","V",8546128,8548880,2752
"2528","WBGene00003818","I",7766532,7772231,5699
"2529","WBGene00003821","II",8280855,8283208,2353
"2530","WBGene00003822","II",5022764,5029982,7218
"2531","WBGene00003825","II",4372740,4376742,4002
"2532","WBGene00003826","III",11831008,11846465,15457
"2533","WBGene00003827","IV",7910575,7915184,4609
"2534","WBGene00003828","X",9539905,9542430,2525
"2535","WBGene00003829","III",13341527,13342607,1080
"2536","WBGene00003830","V",20829811,20837552,7741
"2537","WBGene00003831","II",11097841,11100146,2305
"2538","WBGene00003834","V",14412400,14415014,2614
"2539","WBGene00003835","V",14416067,14417835,1768
"2540","WBGene00003836","I",2929736,2931361,1625
"2541","WBGene00003837","IV",8464752,8472605,7853
"2542","WBGene00003838","V",10764366,10768454,4088
"2543","WBGene00003839","IV",8213826,8220036,6210
"2544","WBGene00003840","X",15168722,15173621,4899
"2545","WBGene00003841","IV",7329620,7332811,3191
"2546","WBGene00003842","I",9888356,9892223,3867
"2547","WBGene00003843","X",11346455,11350244,3789
"2548","WBGene00003844","V",6898540,6900223,1683
"2549","WBGene00003845","III",7108322,7109741,1419
"2550","WBGene00003846","X",6159388,6160523,1135
"2551","WBGene00003847","I",10409302,10414707,5405
"2552","WBGene00003848","X",13544822,13550824,6002
"2553","WBGene00003849","V",7103697,7114436,10739
"2554","WBGene00003850","V",13246591,13249536,2945
"2555","WBGene00003851","III",6730781,6733935,3154
"2556","WBGene00003854","X",12459069,12461639,2570
"2557","WBGene00003856","X",6864313,6865939,1626
"2558","WBGene00003858","III",7145816,7153795,7979
"2559","WBGene00003859","III",6524051,6525660,1609
"2560","WBGene00003860","II",13006610,13008164,1554
"2561","WBGene00003861","V",14729643,14731129,1486
"2562","WBGene00003862","II",9866648,9868736,2088
"2563","WBGene00003863","II",9847483,9849597,2114
"2564","WBGene00003864","IV",8888976,8890999,2023
"2565","WBGene00003865","V",8029439,8031214,1775
"2566","WBGene00003868","II",11493231,11495321,2090
"2567","WBGene00003870","II",8993169,8994533,1364
"2568","WBGene00003876","IV",10790598,10794597,3999
"2569","WBGene00003877","X",6456687,6461767,5080
"2570","WBGene00003878","I",6133245,6137978,4733
"2571","WBGene00003879","IV",7977836,7979014,1178
"2572","WBGene00003882","II",10873931,10877934,4003
"2573","WBGene00003883","X",16541330,16551211,9881
"2574","WBGene00003884","IV",3796306,3800461,4155
"2575","WBGene00003885","X",2984278,2991375,7097
"2576","WBGene00003886","V",11924632,11927406,2774
"2577","WBGene00003887","III",13576188,13580662,4474
"2578","WBGene00003888","II",7604193,7605401,1208
"2579","WBGene00003889","IV",3551090,3557431,6341
"2580","WBGene00003890","III",7243305,7245743,2438
"2581","WBGene00003891","X",17420211,17421582,1371
"2582","WBGene00003892","III",12191056,12202450,11394
"2583","WBGene00003893","IV",1107396,1110856,3460
"2584","WBGene00003898","III",10858284,10866994,8710
"2585","WBGene00003901","III",5450106,5453137,3031
"2586","WBGene00003902","I",10432815,10435882,3067
"2587","WBGene00003903","X",13522264,13527483,5219
"2588","WBGene00003904","I",9420907,9421992,1085
"2589","WBGene00003905","I",12878595,12902806,24211
"2590","WBGene00003906","I",4984760,4986739,1979
"2591","WBGene00003907","X",4291475,4297630,6155
"2592","WBGene00003909","X",14951200,14954544,3344
"2593","WBGene00003911","X",6044309,6048610,4301
"2594","WBGene00003912","III",4804708,4809489,4781
"2595","WBGene00003914","IV",7543984,7550812,6828
"2596","WBGene00003915","III",4562738,4566276,3538
"2597","WBGene00003916","V",14112039,14145411,33372
"2598","WBGene00003917","III",1081402,1095073,13671
"2599","WBGene00003918","III",5664234,5676732,12498
"2600","WBGene00003919","V",18098676,18106868,8192
"2601","WBGene00003920","IV",11820505,11821917,1412
"2602","WBGene00003921","I",12669380,12674447,5067
"2603","WBGene00003922","V",14421566,14422618,1052
"2604","WBGene00003923","V",10770321,10771351,1030
"2605","WBGene00003924","I",5105110,5106204,1094
"2606","WBGene00003925","I",8727214,8728497,1283
"2607","WBGene00003926","I",10566350,10567300,950
"2608","WBGene00003927","V",5583161,5584343,1182
"2609","WBGene00003928","II",10098782,10099867,1085
"2610","WBGene00003929","III",8818899,8825270,6371
"2611","WBGene00003930","III",3908929,3914149,5220
"2612","WBGene00003931","III",89453,94809,5356
"2613","WBGene00003932","IV",261886,264232,2346
"2614","WBGene00003933","X",16536837,16540207,3370
"2615","WBGene00003934","I",5018770,5020166,1396
"2616","WBGene00003936","III",727211,752426,25215
"2617","WBGene00003937","V",8224965,8226037,1072
"2618","WBGene00003938","IV",4199501,4204375,4874
"2619","WBGene00003939","II",10146746,10152445,5699
"2620","WBGene00003941","III",2681451,2686463,5012
"2621","WBGene00003943","X",10954134,10958236,4102
"2622","WBGene00003947","IV",1708804,1709745,941
"2623","WBGene00003948","I",12967216,12968280,1064
"2624","WBGene00003949","II",4954480,4955427,947
"2625","WBGene00003950","I",3908747,3909701,954
"2626","WBGene00003951","I",14719167,14720477,1310
"2627","WBGene00003952","III",8243122,8244092,970
"2628","WBGene00003953","I",8695205,8696376,1171
"2629","WBGene00003954","V",5960585,5963882,3297
"2630","WBGene00003955","IV",4047937,4049448,1511
"2631","WBGene00003956","III",7758730,7761273,2543
"2632","WBGene00003957","IV",9160640,9165127,4487
"2633","WBGene00003958","IV",9155079,9159019,3940
"2634","WBGene00003959","V",19822748,19830099,7351
"2635","WBGene00003960","II",11574940,11577258,2318
"2636","WBGene00003961","IV",8176479,8188879,12400
"2637","WBGene00003962","III",3699740,3701476,1736
"2638","WBGene00003963","X",4524155,4526536,2381
"2639","WBGene00003964","I",7015912,7021743,5831
"2640","WBGene00003965","X",1321353,1327985,6632
"2641","WBGene00003966","II",7183806,7185192,1386
"2642","WBGene00003967","III",13771448,13773348,1900
"2643","WBGene00003968","X",2215630,2218980,3350
"2644","WBGene00003969","III",919528,926314,6786
"2645","WBGene00003970","X",11410181,11414887,4706
"2646","WBGene00003975","III",11343272,11344147,875
"2647","WBGene00003976","IV",5002752,5005418,2666
"2648","WBGene00003977","I",11355236,11356370,1134
"2649","WBGene00003978","III",1216116,1222072,5956
"2650","WBGene00003979","II",11827933,11830020,2087
"2651","WBGene00003980","I",14263301,14271321,8020
"2652","WBGene00003981","X",9251818,9255717,3899
"2653","WBGene00003982","V",14595268,14597067,1799
"2654","WBGene00003983","II",12846203,12847836,1633
"2655","WBGene00003986","X",4921252,4929757,8505
"2656","WBGene00003987","X",6901378,6903985,2607
"2657","WBGene00003989","I",12922004,12923548,1544
"2658","WBGene00003990","X",5353033,5354144,1111
"2659","WBGene00003991","X",1079446,1080653,1207
"2660","WBGene00003992","IV",6974401,6977318,2917
"2661","WBGene00003993","III",8670543,8675051,4508
"2662","WBGene00003994","V",4755985,4758584,2599
"2663","WBGene00003995","IV",12591697,12599169,7472
"2664","WBGene00003996","I",5886613,5895970,9357
"2665","WBGene00003997","X",11352136,11357094,4958
"2666","WBGene00003998","X",11358395,11364049,5654
"2667","WBGene00003999","X",10854320,10859297,4977
"2668","WBGene00004000","X",10871181,10877465,6284
"2669","WBGene00004001","X",10864969,10870237,5268
"2670","WBGene00004002","X",10859351,10864422,5071
"2671","WBGene00004003","V",17755892,17764751,8859
"2672","WBGene00004004","X",7159036,7166021,6985
"2673","WBGene00004005","II",7995587,8003152,7565
"2674","WBGene00004006","X",12731850,12737440,5590
"2675","WBGene00004007","X",12738882,12744057,5175
"2676","WBGene00004008","X",12744723,12749580,4857
"2677","WBGene00004009","X",12751377,12755962,4585
"2678","WBGene00004010","III",11131775,11136380,4605
"2679","WBGene00004011","X",633703,636993,3290
"2680","WBGene00004013","V",20752883,20760317,7434
"2681","WBGene00004014","I",2071352,2072547,1195
"2682","WBGene00004015","II",6251411,6252797,1386
"2683","WBGene00004016","III",2343573,2347329,3756
"2684","WBGene00004017","II",10137658,10139216,1558
"2685","WBGene00004020","II",5233154,5235926,2772
"2686","WBGene00004023","II",5236258,5238514,2256
"2687","WBGene00004024","III",12074290,12077556,3266
"2688","WBGene00004025","IV",12211098,12215987,4889
"2689","WBGene00004026","V",16833316,16839141,5825
"2690","WBGene00004027","III",12426862,12429195,2333
"2691","WBGene00004028","I",719929,731078,11149
"2692","WBGene00004029","IV",13416041,13421927,5886
"2693","WBGene00004030","IV",12793816,12796164,2348
"2694","WBGene00004031","IV",9791945,9796592,4647
"2695","WBGene00004032","V",12014385,12032131,17746
"2696","WBGene00004033","X",9364818,9386035,21217
"2697","WBGene00004034","II",5380027,5384169,4142
"2698","WBGene00004035","IV",15227883,15234973,7090
"2699","WBGene00004036","X",10794852,10815004,20152
"2700","WBGene00004037","V",15192572,15197661,5089
"2701","WBGene00004038","II",10222877,10229440,6563
"2702","WBGene00004039","IV",7509479,7512667,3188
"2703","WBGene00004040","II",5083848,5091690,7842
"2704","WBGene00004041","III",8852264,8864451,12187
"2705","WBGene00004042","III",8101348,8104076,2728
"2706","WBGene00004043","I",2755540,2758204,2664
"2707","WBGene00004044","IV",7470860,7473340,2480
"2708","WBGene00004045","III",365949,377560,11611
"2709","WBGene00004046","IV",7633360,7634657,1297
"2710","WBGene00004047","IV",959452,984392,24940
"2711","WBGene00004048","II",14417889,14424891,7002
"2712","WBGene00004049","I",2907730,2924713,16983
"2713","WBGene00004050","II",9593037,9595128,2091
"2714","WBGene00004051","IV",8746252,8752676,6424
"2715","WBGene00004052","IV",8712635,8715027,2392
"2716","WBGene00004053","V",1276420,1285700,9280
"2717","WBGene00004054","X",242291,252767,10476
"2718","WBGene00004055","IV",8148794,8151156,2362
"2719","WBGene00004056","IV",8143500,8148647,5147
"2720","WBGene00004057","IV",8139219,8143151,3932
"2721","WBGene00004058","II",6880701,6883754,3053
"2722","WBGene00004059","II",6884049,6887805,3756
"2723","WBGene00004060","V",14646739,14653464,6725
"2724","WBGene00004061","IV",17402463,17405630,3167
"2725","WBGene00004062","V",6662191,6665813,3622
"2726","WBGene00004063","I",13004437,13023625,19188
"2727","WBGene00004064","V",11566804,11573091,6287
"2728","WBGene00004068","I",6295067,6297625,2558
"2729","WBGene00004075","III",13514945,13524110,9165
"2730","WBGene00004076","II",1136781,1152701,15920
"2731","WBGene00004077","I",2823254,2830311,7057
"2732","WBGene00004078","V",8414085,8415254,1169
"2733","WBGene00004083","V",10702549,10704906,2357
"2734","WBGene00004084","IV",11876156,11877839,1683
"2735","WBGene00004085","III",12345323,12351336,6013
"2736","WBGene00004086","III",12374126,12377248,3122
"2737","WBGene00004087","I",5358522,5365170,6648
"2738","WBGene00004088","III",2102295,2107497,5202
"2739","WBGene00004089","X",12968950,12975643,6693
"2740","WBGene00004090","II",6965800,6967648,1848
"2741","WBGene00004091","IV",10162008,10164390,2382
"2742","WBGene00004092","V",6624702,6626344,1642
"2743","WBGene00004093","I",4185197,4189956,4759
"2744","WBGene00004094","I",5158511,5162231,3720
"2745","WBGene00004095","III",5311246,5321732,10486
"2746","WBGene00004096","II",11150299,11152600,2301
"2747","WBGene00004097","III",9736030,9736869,839
"2748","WBGene00004098","V",10382442,10384063,1621
"2749","WBGene00004099","V",5158623,5159907,1284
"2750","WBGene00004100","III",9996205,9997955,1750
"2751","WBGene00004101","IV",8201378,8206048,4670
"2752","WBGene00004102","III",6528202,6532088,3886
"2753","WBGene00004103","X",15966112,15972300,6188
"2754","WBGene00004104","V",5669611,5676111,6500
"2755","WBGene00004105","II",8966921,8969366,2445
"2756","WBGene00004106","X",4297860,4307574,9714
"2757","WBGene00004107","V",9174089,9175250,1161
"2758","WBGene00004108","X",12907832,12920176,12344
"2759","WBGene00004109","I",5902106,5904695,2589
"2760","WBGene00004110","I",6791025,6797470,6445
"2761","WBGene00004111","I",6773976,6780151,6175
"2762","WBGene00004112","IV",6019705,6033639,13934
"2763","WBGene00004113","I",4564035,4565976,1941
"2764","WBGene00004114","III",5509189,5512602,3413
"2765","WBGene00004115","I",8771275,8777514,6239
"2766","WBGene00004116","II",13448835,13460642,11807
"2767","WBGene00004117","I",8416831,8425042,8211
"2768","WBGene00004118","III",4643999,4646346,2347
"2769","WBGene00004119","V",9109584,9111013,1429
"2770","WBGene00004120","II",13108019,13110169,2150
"2771","WBGene00004121","X",17021821,17030219,8398
"2772","WBGene00004122","II",4612989,4626107,13118
"2773","WBGene00004123","X",15409149,15415493,6344
"2774","WBGene00004124","X",3247045,3250529,3484
"2775","WBGene00004125","III",8025210,8028042,2832
"2776","WBGene00004126","X",13965676,13968672,2996
"2777","WBGene00004127","X",450446,457648,7202
"2778","WBGene00004128","III",1905962,1939568,33606
"2779","WBGene00004129","II",2452970,2458981,6011
"2780","WBGene00004130","V",2781943,2807934,25991
"2781","WBGene00004131","I",5372854,5384508,11654
"2782","WBGene00004132","III",4471407,4475150,3743
"2783","WBGene00004133","III",6941889,6945895,4006
"2784","WBGene00004134","II",10496987,10502541,5554
"2785","WBGene00004135","II",4038868,4043070,4202
"2786","WBGene00004136","V",5049541,5052214,2673
"2787","WBGene00004138","V",12063432,12065391,1959
"2788","WBGene00004139","V",1464990,1466360,1370
"2789","WBGene00004140","IV",10286955,10293013,6058
"2790","WBGene00004141","X",8319308,8320986,1678
"2791","WBGene00004143","I",379071,381902,2831
"2792","WBGene00004144","V",504028,504616,588
"2793","WBGene00004145","X",5196110,5204250,8140
"2794","WBGene00004146","V",9616031,9617654,1623
"2795","WBGene00004147","I",3732982,3740479,7497
"2796","WBGene00004148","X",4610926,4620423,9497
"2797","WBGene00004149","II",2086719,2090618,3899
"2798","WBGene00004150","V",12924441,12928173,3732
"2799","WBGene00004151","V",12952636,12953208,572
"2800","WBGene00004152","V",11226314,11228703,2389
"2801","WBGene00004153","V",15465677,15467099,1422
"2802","WBGene00004154","I",3269406,3280883,11477
"2803","WBGene00004155","II",8540720,8545452,4732
"2804","WBGene00004156","IV",13329508,13331406,1898
"2805","WBGene00004157","IV",4072327,4077644,5317
"2806","WBGene00004158","IV",15579086,15580161,1075
"2807","WBGene00004161","III",12626568,12651757,25189
"2808","WBGene00004163","III",1849047,1852902,3855
"2809","WBGene00004164","III",13087479,13099455,11976
"2810","WBGene00004165","III",11700280,11702856,2576
"2811","WBGene00004166","II",240722,255182,14460
"2812","WBGene00004167","II",12209228,12225086,15858
"2813","WBGene00004168","I",1655616,1656726,1110
"2814","WBGene00004169","IV",6506726,6511042,4316
"2815","WBGene00004170","IV",15289901,15291262,1361
"2816","WBGene00004171","IV",15291907,15293444,1537
"2817","WBGene00004172","III",12307771,12311924,4153
"2818","WBGene00004173","V",20278160,20279861,1701
"2819","WBGene00004174","II",9225186,9227261,2075
